GroupingNum,Grouping1 size,Grouping1 to center_x,Grouping1 to center_y,Grouping2 size,Grouping2 to center_x,Grouping2 to center_y,Grouping3 size,Grouping3 to center_x,Grouping3 to center_y,Equip_Output
1,6,16.948051948051948,11.220779220779221,None,None,None,None,None,None,"0,7"
1,6,16.98701298701299,14.142857142857142,None,None,None,None,None,None,"0,7"
1,6,17.92207792207792,12.662337662337663,None,None,None,None,None,None,"0,7"
1,6,10.714285714285715,15.584415584415584,None,None,None,None,None,None,"1,7"
1,6,13.363636363636363,15.584415584415584,None,None,None,None,None,None,"1,7"
1,6,15.506493506493506,14.18181818181818,None,None,None,None,None,None,"1,7"
1,6,15.467532467532468,11.103896103896101,None,None,None,None,None,None,"1,7"
1,6,13.948051948051948,9.116883116883116,None,None,None,None,None,None,"1,7"
1,6,10.948051948051948,9.428571428571427,None,None,None,None,None,None,"1,7"
1,6,9.311688311688311,11.454545454545453,None,None,None,None,None,None,"1,7"
1,6,9.311688311688311,13.831168831168831,None,None,None,None,None,None,"1,7"
1,6,11.181818181818183,13.675324675324674,None,None,None,None,None,None,"1,7"
1,6,13.714285714285715,13.870129870129869,None,None,None,None,None,None,"1,7"
1,6,13.597402597402596,10.79220779220779,None,None,None,None,None,None,"1,7"
1,6,11.376623376623378,11.025974025974026,None,None,None,None,None,None,"1,7"
1,6,12.545454545454547,12.584415584415584,None,None,None,None,None,None,"1,7"
1,6,2.454545454545455,15.896103896103895,None,None,None,None,None,None,"2,7"
1,6,5.8441558441558445,15.740259740259738,None,None,None,None,None,None,"2,7"
1,6,7.987012987012987,13.675324675324674,None,None,None,None,None,None,"2,7"
1,6,7.753246753246753,10.636363636363637,None,None,None,None,None,None,"2,7"
1,6,5.883116883116884,9.506493506493506,None,None,None,None,None,None,"2,7"
1,6,2.7272727272727266,9.467532467532468,None,None,None,None,None,None,"2,7"
1,6,0.9740259740259738,11.376623376623375,None,None,None,None,None,None,"2,7"
1,6,0.9740259740259738,12.38961038961039,None,None,None,None,None,None,"2,7"
1,6,0.9350649350649345,14.18181818181818,None,None,None,None,None,None,"2,7"
1,6,2.6103896103896105,13.79220779220779,None,None,None,None,None,None,"2,7"
1,6,5.2987012987013,13.519480519480517,None,None,None,None,None,None,"2,7"
1,6,5.571428571428571,11.025974025974026,None,None,None,None,None,None,"2,7"
1,6,2.922077922077923,11.220779220779221,None,None,None,None,None,None,"2,7"
1,6,4.246753246753247,12.623376623376622,None,None,None,None,None,None,"2,7"
1,6,2.532467532467532,7.792207792207793,None,None,None,None,None,None,"2,8"
1,8,5.8441558441558445,7.714285714285714,None,None,None,None,None,None,"2,8"
1,8,7.987012987012987,8.38961038961039,None,None,None,None,None,None,"2,8"
1,8,7.8311688311688314,3.0389610389610384,None,None,None,None,None,None,"2,8"
1,8,8.428571428571429,1.1688311688311694,None,None,None,None,None,None,"2,8"
1,8,2.9610389610389607,0.779220779220779,None,None,None,None,None,None,"2,8"
1,8,0.6623376623376629,3.0779220779220777,None,None,None,None,None,None,"2,8"
1,8,0.6233766233766236,5.922077922077922,None,None,None,None,None,None,"2,8"
1,8,2.9610389610389607,5.883116883116883,None,None,None,None,None,None,"2,8"
1,8,5.532467532467532,5.961038961038962,None,None,None,None,None,None,"2,8"
1,8,5.805194805194805,2.8441558441558437,None,None,None,None,None,None,"2,8"
1,8,3.0,3.2727272727272725,None,None,None,None,None,None,"2,8"
1,8,10.987012987012989,7.636363636363636,None,None,None,None,None,None,"1,8"
1,8,14.2987012987013,7.714285714285714,None,None,None,None,None,None,"1,8"
1,8,15.506493506493506,5.844155844155844,None,None,None,None,None,None,"1,8"
1,8,15.506493506493506,2.805194805194806,None,None,None,None,None,None,"1,8"
1,8,14.103896103896105,0.8181818181818183,None,None,None,None,None,None,"1,8"
1,8,11.259740259740258,0.9350649350649354,None,None,None,None,None,None,"1,8"
1,8,9.038961038961038,3.233766233766233,None,None,None,None,None,None,"1,8"
1,8,9.155844155844157,5.610389610389611,None,None,None,None,None,None,"1,8"
1,8,11.415584415584416,5.766233766233767,None,None,None,None,None,None,"1,8"
1,8,13.831168831168831,5.844155844155844,None,None,None,None,None,None,"1,8"
1,8,13.90909090909091,2.6103896103896114,None,None,None,None,None,None,"1,8"
1,8,11.454545454545453,3.0389610389610384,None,None,None,None,None,None,"1,8"
1,8,18.07792207792208,7.558441558441559,None,None,None,None,None,None,"0,8"
1,8,19.4025974025974,8.077922077922078,None,None,None,None,None,None,"0,8"
1,8,19.285714285714285,2.9220779220779223,None,None,None,None,None,None,"0,8"
1,8,18.194805194805195,0.6623376623376629,None,None,None,None,None,None,"0,8"
1,8,17.064935064935064,3.3896103896103904,None,None,None,None,None,None,"0,8"
1,8,17.181818181818183,8.116883116883117,None,None,None,None,None,None,"0,8"
1,8,18.155844155844157,4.597402597402598,None,None,None,None,None,None,"0,8"
1,6,22.441558441558442,7.636363636363636,None,None,None,None,None,None,"8"
1,6,25.636363636363633,7.675324675324675,None,None,None,None,None,None,"8"
1,6,27.077922077922075,5.454545454545454,None,None,None,None,None,None,"8"
1,6,27.19480519480519,2.805194805194806,None,None,None,None,None,None,"8"
1,6,25.753246753246756,1.012987012987013,None,None,None,None,None,None,"8"
1,6,22.675324675324674,0.8571428571428577,None,None,None,None,None,None,"8"
1,6,20.961038961038962,5.883116883116883,None,None,None,None,None,None,"8"
1,6,20.961038961038962,2.5324675324675328,None,None,None,None,None,None,"8"
1,6,23.92207792207792,5.844155844155844,None,None,None,None,None,None,"8"
1,6,23.92207792207792,3.000000000000001,None,None,None,None,None,None,"8"
1,6,25.753246753246756,3.8571428571428568,None,None,None,None,None,None,"8"
1,6,21.974025974025974,4.168831168831169,None,None,None,None,None,None,"8"
1,6,29.688311688311686,7.987012987012988,None,None,None,None,None,None,"3,8"
1,6,28.324675324675326,6.545454545454546,None,None,None,None,None,None,"3,8"
1,6,30.77922077922078,6.5064935064935066,None,None,None,None,None,None,"3,8"
1,6,30.935064935064936,3.1558441558441563,None,None,None,None,None,None,"3,8"
1,6,28.714285714285715,3.311688311688312,None,None,None,None,None,None,"3,8"
1,6,29.64935064935065,1.1298701298701301,None,None,None,None,None,None,"3,8"
1,6,29.766233766233768,5.025974025974025,None,None,None,None,None,None,"3,8"
1,6,33.896103896103895,7.675324675324675,None,None,None,None,None,None,"4,8"
1,6,36.66233766233766,7.792207792207793,None,None,None,None,None,None,"4,8"
1,6,38.25974025974026,5.766233766233767,None,None,None,None,None,None,"4,8"
1,6,38.53246753246753,3.0389610389610384,None,None,None,None,None,None,"4,8"
1,6,36.857142857142854,0.7012987012987013,None,None,None,None,None,None,"4,8"
1,6,33.935064935064936,0.7402597402597406,None,None,None,None,None,None,"4,8"
1,6,32.064935064935064,3.000000000000001,None,None,None,None,None,None,"4,8"
1,6,32.37662337662338,5.766233766233767,None,None,None,None,None,None,"4,8"
1,6,34.05194805194805,5.454545454545454,None,None,None,None,None,None,"4,8"
1,6,36.66233766233766,6.038961038961038,None,None,None,None,None,None,"4,8"
1,6,36.62337662337662,2.649350649350649,None,None,None,None,None,None,"4,8"
1,6,34.12987012987013,2.805194805194806,None,None,None,None,None,None,"4,8"
1,6,41.8051948051948,7.714285714285714,None,None,None,None,None,None,"5,8"
1,6,44.76623376623377,7.792207792207793,None,None,None,None,None,None,"5,8"
1,6,47.18181818181818,5.961038961038962,None,None,None,None,None,None,"5,8"
1,6,47.33766233766234,2.805194805194806,None,None,None,None,None,None,"5,8"
1,6,45.35064935064935,1.2467532467532463,None,None,None,None,None,None,"5,8"
1,6,42.311688311688314,1.0519480519480524,None,None,None,None,None,None,"5,8"
1,6,40.12987012987013,2.9220779220779223,None,None,None,None,None,None,"5,8"
1,6,40.246753246753244,5.298701298701299,None,None,None,None,None,None,"5,8"
1,6,42.19480519480519,5.142857142857143,None,None,None,None,None,None,"5,8"
1,6,45.23376623376623,4.909090909090909,None,None,None,None,None,None,"5,8"
1,6,44.64935064935065,2.7272727272727275,None,None,None,None,None,None,"5,8"
1,6,42.311688311688314,2.8441558441558437,None,None,None,None,None,None,"5,8"
2,3,13.012987012987011,34.285714285714285,3,23.883116883116884,35.2987012987013,None,None,None,"12"
2,3,35.103896103896105,23.844155844155843,3,24.155844155844157,24.38961038961039,None,None,None,"12"
2,3,12.155844155844157,11.961038961038959,3,35.493506493506494,35.61038961038961,None,None,None,"12"
2,3,36.0,12.0,3,4.090909090909092,43.05194805194805,None,None,None,"12"
2,3,24.272727272727273,11.415584415584416,3,43.44155844155844,43.5974025974026,None,None,None,"12"
2,2,43.4025974025974,35.22077922077922,4,29.337662337662337,11.766233766233764,None,None,None,"12"
2,2,12.818181818181817,3.5064935064935066,4,23.532467532467532,25.402597402597404,None,None,None,"12"
2,2,12.506493506493506,43.05194805194805,4,35.103896103896105,3.6233766233766227,None,None,None,"12"
2,2,11.2987012987013,20.688311688311686,4,35.72727272727273,44.103896103896105,None,None,None,"12"
2,2,23.649350649350648,36.1948051948052,4,17.92207792207792,12.194805194805195,None,None,None,"12"
2,2,37.5974025974026,23.337662337662337,4,13.012987012987011,30.545454545454543,None,None,None,"12"
3,2,36.03896103896104,35.72727272727273,2,24.896103896103895,29.181818181818183,2,23.961038961038962,23.805194805194805,"12"
3,2,35.25974025974026,18.428571428571427,2,13.441558441558442,12.38961038961039,2,25.16883116883117,12.467532467532468,"12"
3,2,35.45454545454545,12.428571428571427,2,11.61038961038961,34.87012987012987,2,24.19480519480519,35.142857142857146,"12"
3,2,12.779220779220779,23.376623376623375,2,23.142857142857142,43.20779220779221,2,24.467532467532465,18.272727272727273,"12"
3,2,35.33766233766234,29.2987012987013,2,13.207792207792206,18.233766233766232,2,30.077922077922075,23.727272727272727,"12"
3,2,23.2987012987013,26.1038961038961,2,25.98701298701299,22.324675324675322,2,18.74025974025974,36.66233766233766,"12"
0,None,None,None,None,None,None,None,None,None,"12"
